Hz_real,Hz_imag,vout_real,vout_imag
18.4077205657959,0,-3.38014167766687E-8,4.25892565658614E-9
18.4501533508301,0,-3.39479235833551E-8,4.26121360419529E-9
18.4926853179932,0,-3.40950165877985E-8,4.26345314608057E-9
18.5353164672852,0,-3.42427028954262E-8,4.26564383815276E-9
18.5780448913574,0,-3.43909789535246E-8,4.26778479223344E-9
18.62087059021,0,-3.45398483148074E-8,4.26987600832263E-9
18.66379737854,0,-3.46893145319882E-8,4.2719170423311E-9
18.7068214416504,0,-3.48393776050671E-8,4.27390656199123E-9
18.7499446868896,0,-3.49900410867576E-8,4.27584501139222E-9
18.7931690216064,0,-3.51413049770599E-8,4.27773105826645E-9
18.8364906311035,0,-3.52931728286876E-8,4.27956470261393E-9
18.8799133300781,0,-3.54456481943544E-8,4.28134505625621E-9
18.9234371185303,0,-3.55987275213465E-8,4.28307211919332E-9
18.9670600891113,0,-3.57524179150914E-8,4.28474500324683E-9
19.0107822418213,0,-3.59067193755891E-8,4.28636282023831E-9
19.0546073913574,0,-3.60616319028395E-8,4.28792557016777E-9
19.0985317230225,0,-3.621716260227E-8,4.28943236485679E-9
19.1425590515137,0,-3.6373307921167E-8,4.29088276021616E-9
19.1866874694824,0,-3.65300714122441E-8,4.29227631215667E-9
19.2309169769287,0,-3.66874566282149E-8,4.29361257658911E-9
19.2752494812012,0,-3.68454635690796E-8,4.29489022124585E-9
19.3196830749512,0,-3.70040957875517E-8,4.29610924612689E-9
19.3642196655273,0,-3.7163356836345E-8,4.29726920714302E-9
19.4088592529297,0,-3.73232431627457E-8,4.29836966020503E-9
19.4535999298096,0,-3.74837583194676E-8,4.29940927304529E-9
19.4984455108643,0,-3.7644909411938E-8,4.30038760157458E-9
19.5433940887451,0,-3.78066928874432E-8,4.30130464579293E-9
19.5884475708008,0,-3.79691122986969E-8,4.30215907343268E-9
19.633602142334,0,-3.81321676456992E-8,4.30295088449384E-9
19.6788635253906,0,-3.82958660338772E-8,4.30367919079799E-9
19.7242279052734,0,-3.84602039105175E-8,4.30434310416672E-9
19.7696971893311,0,-3.86251848283337E-8,4.30494262460002E-9
19.8152694702148,0,-3.87908123400393E-8,4.30547686391947E-9
19.8609485626221,0,-3.89570899983482E-8,4.30594448985744E-9
19.9067325592041,0,-3.91240142505467E-8,4.30634594650314E-9
19.9526233673096,0,-3.92915886493483E-8,4.30667990158895E-9
19.9986190795898,0,-3.94598167474669E-8,4.30694591102565E-9
20.0447196960449,0,-3.9628702097616E-8,4.30714353072403E-9
20.0909290313721,0,-3.97982411470821E-8,4.30727187250568E-9
20.137243270874,0,-3.99684410012924E-8,4.30733004819217E-9
20.1836643218994,0,-4.01393016602469E-8,4.30731716960509E-9
20.2301921844482,0,-4.03108231239457E-8,4.30723368083363E-9
20.2768268585205,0,-4.04830124978162E-8,4.30707780552098E-9
20.3235702514648,0,-4.06558662291445E-8,4.30684954366711E-9
20.3704204559326,0,-4.08293878706445E-8,4.30654756300441E-9
20.4173793792725,0,-4.10035774223161E-8,4.30617186353288E-9
20.4644470214844,0,-4.11784419895866E-8,4.30572111298488E-9
20.5116214752197,0,-4.13539815724562E-8,4.30519486727121E-9
20.5589065551758,0,-4.1530192618211E-8,4.30459223821345E-9
20.6062984466553,0,-4.17070857849922E-8,4.30391278172237E-9
20.6538009643555,0,-4.1884657520086E-8,4.30315560961958E-9
20.7014141082764,0,-4.20629078234924E-8,4.30232027781585E-9
20.7491359710693,0,-4.22418438006389E-8,4.30140545404356E-9
20.7969665527344,0,-4.24214654515254E-8,4.3004106942135E-9
20.8449096679687,0,-4.26017727761519E-8,4.29933555423645E-9
20.8929615020752,0,-4.2782769327232E-8,4.29817870184479E-9
20.9411239624023,0,-4.29644586574796E-8,4.29693969294931E-9
20.9893989562988,0,-4.31468372141808E-8,4.29561808346079E-9
21.037784576416,0,-4.33299121027631E-8,4.29421209702241E-9
21.0862808227539,0,-4.35136833232264E-8,4.29272217772336E-9
21.1348896026611,0,-4.36981508755707E-8,4.29114654920681E-9
21.1836109161377,0,-4.38833183125098E-8,4.28948476738356E-9
21.2324447631836,0,-4.40691891867573E-8,4.28773594407517E-9
21.2813911437988,0,-4.42557634983132E-8,4.28589963519244E-9
21.3304500579834,0,-4.44430447998911E-8,4.28397495255695E-9
21.3796215057373,0,-4.46310295387775E-8,4.28196056390107E-9
21.4289054870605,0,-4.48197248203996E-8,4.27985602513559E-9
21.4783039093018,0,-4.50091306447575E-8,4.27766044808209E-9
21.5278167724609,0,-4.51992505645649E-8,4.27537294456215E-9
21.5774440765381,0,-4.53900845798216E-8,4.27299262639735E-9
21.6271858215332,0,-4.55816326905278E-8,4.27051860540928E-9
21.6770401000977,0,-4.57739020021108E-8,4.26795043750872E-9
21.7270126342773,0,-4.5966888961857E-8,4.26528679042804E-9
21.7770977020264,0,-4.61605971224799E-8,4.26252677598882E-9
21.827299118042,0,-4.63550300366933E-8,4.25966950601264E-9
21.8776168823242,0,-4.65501877044972E-8,4.2567145364103E-9
21.9280490875244,0,-4.67460701258915E-8,4.25366053491416E-9
21.9785995483398,0,-4.69426844063037E-8,4.25050705743502E-9
22.0292644500732,0,-4.714002699302E-8,4.24725232761602E-9
22.0800476074219,0,-4.73381014387542E-8,4.24389634545719E-9
22.1309471130371,0,-4.75369112962198E-8,4.24043733460167E-9
22.1819648742676,0,-4.7736456565417E-8,4.23687529504946E-9
22.2330989837646,0,-4.79367372463457E-8,4.23320845044373E-9
22.284351348877,0,-4.81377568917196E-8,4.22943635669526E-9
22.3357219696045,0,-4.83395190542524E-8,4.22555768153643E-9
22.3872108459473,0,-4.85420201812303E-8,4.22157198087802E-9
22.4388198852539,0,-4.87452673780808E-8,4.21747792245242E-9
22.4905452728271,0,-4.89492606448039E-8,4.21327417399198E-9
22.5423927307129,0,-4.91539999813995E-8,4.2089607354967E-9
22.5943584442139,0,-4.93594889405813E-8,4.20453538652055E-9
22.6464424133301,0,-4.9565731075063E-8,4.19999812706351E-9
22.6986484527588,0,-4.9772722832131E-8,4.19534762485796E-9
22.7509746551514,0,-4.99804677644988E-8,4.19058254763627E-9
22.8034210205078,0,-5.01889694248803E-8,4.18570200722002E-9
22.8559875488281,0,-5.03982278132753E-8,4.18070511543078E-9
22.9086761474609,0,-5.06082429296839E-8,4.17559098409015E-9
22.9614868164062,0,-5.08190183268198E-8,4.17035828093049E-9
23.0144176483154,0,-5.10305575573966E-8,4.16500611777337E-9
23.0674724578857,0,-5.12428606214144E-8,4.15953316235118E-9
23.1206474304199,0,-5.14559275188731E-8,4.15393852648549E-9
23.1739463806152,0,-5.16697618024864E-8,4.14822087790867E-9
23.227367401123,0,-5.18843634722543E-8,4.1423793284423E-9
23.280912399292,0,-5.20997325281769E-8,4.13641298990797E-9
23.3345813751221,0,-5.23158760756814E-8,4.13032053003803E-9
23.3883724212646,0,-5.25327905620543E-8,4.12410061656487E-9
23.4422874450684,0,-5.27504795400091E-8,4.11775236131007E-9
23.4963283538818,0,-5.29689430095459E-8,4.11127443200598E-9
23.5504932403564,0,-5.31881809706647E-8,4.10466594047421E-9
23.6047821044922,0,-5.34082005287928E-8,4.0979255544471E-9
23.6591968536377,0,-5.36290016839303E-8,4.09105238574625E-9
23.713737487793,0,-5.38505808833634E-8,4.08404465801482E-9
23.7684020996094,0,-5.40729452325195E-8,4.07690148307438E-9
23.8231945037842,0,-5.4296091178685E-8,4.06962197274652E-9
23.8781127929687,0,-5.45200222745734E-8,4.06220435067439E-9
23.9331569671631,0,-5.47447420728986E-8,4.05464772867958E-9
23.9883289337158,0,-5.49702470209468E-8,4.04695121858367E-9
24.043628692627,0,-5.51965442241453E-8,4.03911304402982E-9
24.0990543365479,0,-5.54236336824943E-8,4.03113187275039E-9
24.1546077728271,0,-5.56515118432799E-8,4.02300681656698E-9
24.2102909088135,0,-5.58801858119296E-8,4.01473654321194E-9
24.2661018371582,0,-5.61096520357296E-8,4.00631972041765E-9
24.3220405578613,0,-5.63399140673937E-8,3.99775501591648E-9
24.3781089782715,0,-5.65709754596355E-8,3.9890410974408E-9
24.43430519104,0,-5.68028326597414E-8,3.98017663272299E-9
24.4906330108643,0,-5.70354927731387E-8,3.9711602894954E-9
24.5470886230469,0,-5.72689486944E-8,3.96199117957963E-9
24.6036758422852,0,-5.75032110816665E-8,3.95266752661882E-9
24.6603927612305,0,-5.77382728295106E-8,3.94318799834537E-9
24.7172412872314,0,-5.79741410433599E-8,3.93355126249162E-9
24.7742214202881,0,-5.82108157232142E-8,3.92375598678996E-9
24.8313312530518,0,-5.84482933163599E-8,3.91380083897275E-9
24.8885726928711,0,-5.86865809282244E-8,3.90368404268315E-9
24.9459476470947,0,-5.89256785588077E-8,3.89340515383196E-9
25.003454208374,0,-5.91655826553961E-8,3.88296150788392E-9
25.061092376709,0,-5.94062967707032E-8,3.87235266074981E-9
25.1188640594482,0,-5.96478244574428E-8,3.86157639198359E-9
25.1767692565918,0,-5.98901621629011E-8,3.85063181340684E-9
25.2348079681396,0,-6.01333169925056E-8,3.83951759275192E-9
25.2929801940918,0,-6.03772889462562E-8,3.82823150957279E-9
25.3512859344482,0,-6.06220709187255E-8,3.81677267569103E-9
25.4097270965576,0,-6.0867670015341E-8,3.8051393147498E-9
25.4683017730713,0,-6.11140862361026E-8,3.79333009448146E-9
25.5270137786865,0,-6.13613195810103E-8,3.78134323852919E-9
25.5858592987061,0,-6.16093700500642E-8,3.76917785871456E-9
25.6448402404785,0,-6.18582447486915E-8,3.75683129050231E-9
25.7039585113525,0,-6.2107936571465E-8,3.74430308980322E-9
25.7632122039795,0,-6.23584526238119E-8,3.73159103617127E-9
25.8226013183594,0,-6.2609785800305E-8,3.7186935752942E-9
25.8821296691895,0,-6.28619432063715E-8,3.70560937490438E-9
25.9417934417725,0,-6.31149248420115E-8,3.69233665864499E-9
26.0015964508057,0,-6.3368730707225E-8,3.67887365015918E-9
26.0615348815918,0,-6.3623360802012E-8,3.66521901717931E-9
26.1216144561768,0,-6.38788151263725E-8,3.65137098334856E-9
26.1818294525146,0,-6.41350936803065E-8,3.63732777231007E-9
26.2421855926514,0,-6.43922035692413E-8,3.62308782975163E-9
26.3026790618896,0,-6.46501376877495E-8,3.60864960136098E-9
26.3633136749268,0,-6.49088960358313E-8,3.59401108873669E-9
26.4240875244141,0,-6.51684857189139E-8,3.57917051552192E-9
26.4850006103516,0,-6.542889963157E-8,3.56412654944904E-9
26.5460548400879,0,-6.56901448792269E-8,3.54887719211661E-9
26.607250213623,0,-6.59522143564573E-8,3.53342044512317E-9
26.668586730957,0,-6.62151222741159E-8,3.5177549762011E-9
26.7300643920898,0,-6.64788544213479E-8,3.50187878694896E-9
26.7916831970215,0,-6.67434107981535E-8,3.48579010100991E-9
26.8534450531006,0,-6.70088056153873E-8,3.46948714202711E-9
26.9153480529785,0,-6.72750246621945E-8,3.4529679115991E-9
26.9773941040039,0,-6.75420750440026E-8,3.43623063336906E-9
27.0395832061768,0,-6.78099638662388E-8,3.41927353098015E-9
27.1019172668457,0,-6.80786769180486E-8,3.40209460603091E-9
27.1643924713135,0,-6.83482213048592E-8,3.38469208216452E-9
27.2270126342773,0,-6.86185899212433E-8,3.36706396097952E-9
27.2897777557373,0,-6.88897969780555E-8,3.34920824407448E-9
27.3526878356934,0,-6.91618353698686E-8,3.33112315509254E-9
27.4157409667969,0,-6.94346979912552E-8,3.31280669563228E-9
27.4789409637451,0,-6.970839905307E-8,3.29425686729223E-9
27.5422878265381,0,-6.99829243444583E-8,3.27547167167097E-9
27.6057777404785,0,-7.02582809708474E-8,3.25644911036704E-9
27.6694164276123,0,-7.05344689322374E-8,3.23718718497901E-9
27.7332019805908,0,-7.08114882286282E-8,3.21768367506081E-9
27.7971324920654,0,-7.10893388600198E-8,3.19793680425562E-9
27.8612117767334,0,-7.13680137209849E-8,3.17794435211738E-9
27.9254379272461,0,-7.16475199169508E-8,3.15770409820004E-9
27.9898128509521,0,-7.19278574479176E-8,3.13721426614677E-9
28.0543365478516,0,-7.22090192084579E-8,3.11647263551151E-9
28.1190090179443,0,-7.24910051985717E-8,3.09547676380362E-9
28.1838302612305,0,-7.27738225236863E-8,3.07422487466624E-9
28.24880027771,0,-7.30574640783743E-8,3.05271452560874E-9
28.3139190673828,0,-7.33419369680632E-8,3.03094371822965E-9
28.3791904449463,0,-7.36272269818983E-8,3.00891023208294E-9
28.4446105957031,0,-7.39133483307342E-8,2.98661162467795E-9
28.5101833343506,0,-7.42002868037162E-8,2.96404567556863E-9
28.5759048461914,0,-7.4488056611699E-8,2.94121060839814E-9
28.6417789459229,0,-7.4776643543828E-8,2.91810353658661E-9
28.7078056335449,0,-7.50660476001031E-8,2.89472223968801E-9
28.7739849090576,0,-7.53562758859516E-8,2.87106471930088E-9
28.8403148651123,0,-7.56473212959463E-8,2.84712853293456E-9
28.9067993164063,0,-7.59391909355145E-8,2.82291123809841E-9
28.9734363555908,0,-7.62318705938014E-8,2.79841039230178E-9
29.040225982666,0,-7.65253744816619E-8,2.77362355305399E-9
29.1071720123291,0,-7.6819688388241E-8,2.74854872195363E-9
29.1742706298828,0,-7.7114812313539E-8,2.7231830124208E-9
29.2415237426758,0,-7.74107533629831E-8,2.69752420400948E-9
29.3089332580566,0,-7.77075044311459E-8,2.6715696321844E-9
29.3764972686768,0,-7.80050655180276E-8,2.6453168544549E-9
29.4442157745361,0,-7.83034295182006E-8,2.61876365037494E-9
29.512092590332,0,-7.86026035370924E-8,2.59190713336466E-9
29.5801239013672,0,-7.89025875747029E-8,2.56474463888878E-9
29.6483135223389,0,-7.92033674201775E-8,2.53727416854588E-9
29.7166595458984,0,-7.95049572843709E-8,2.50949261371147E-9
29.7851638793945,0,-7.98073429564283E-8,2.48139730985031E-9
29.8538265228271,0,-8.01105244363498E-8,2.45298603651634E-9
29.9226455688477,0,-8.04145017241353E-8,2.42425590712969E-9
29.9916248321533,0,-8.07192819252123E-8,2.39520425715511E-9
30.0607624053955,0,-8.10248437232985E-8,2.36582820001274E-9
30.1300601959229,0,-8.13312084346762E-8,2.33612529321192E-9
30.1995162963867,0,-8.16383547430633E-8,2.30609242812818E-9
30.2691345214844,0,-8.19462826484596E-8,2.27572716227087E-9
30.3389110565186,0,-8.22549992562927E-8,2.24502660906012E-9
30.4088497161865,0,-8.2564497461135E-8,2.21398810396067E-9
30.4789505004883,0,-8.28747772629868E-8,2.18260831630346E-9
30.5492115020752,0,-8.31858315564205E-8,2.15088480359782E-9
30.6196346282959,0,-8.34976674468635E-8,2.11881467926389E-9
30.6902198791504,0,-8.38102636180338E-8,2.08639483467721E-9
30.7609672546387,0,-8.41236413862134E-8,2.0536223832579E-9
30.8318786621094,0,-8.44377794351203E-8,2.02049443842611E-9
30.9029541015625,0,-8.47526777647545E-8,1.98700789155737E-9
30.974193572998,0,-8.50683434805433E-8,1.95315985607181E-9
31.0455951690674,0,-8.53847694770593E-8,1.91894722334496E-9
31.1171627044678,0,-8.57019415434479E-8,1.88436688475235E-9
31.1888961791992,0,-8.60198738905638E-8,1.84941595371413E-9
31.2607936859131,0,-8.63385523075522E-8,1.81409109956121E-9
31.332857131958,0,-8.66579838998405E-8,1.77838932469143E-9
31.405086517334,0,-8.69781473511466E-8,1.74230740945802E-9
31.4774837493897,0,-8.72990568723253E-8,1.70584213421421E-9
31.5500469207764,0,-8.76207053579492E-8,1.66899039033552E-9
31.6227760314941,0,-8.79430785971636E-8,1.63174884715289E-9
31.6956748962402,0,-8.82661836953958E-8,1.59411428501954E-9
31.768741607666,0,-8.85900135472184E-8,1.5560832622441E-9
31.8419761657715,0,-8.89145681526316E-8,1.5176526702021E-9
31.9153785705566,0,-8.92398404062078E-8,1.47881917822446E-9
31.9889507293701,0,-8.95658232025198E-8,1.4395791225752E-9
32.0626945495605,0,-8.98925165415676E-8,1.39992939462985E-9
32.136604309082,0,-9.02199204233512E-8,1.35986644167474E-9
32.2106895446777,0,-9.05480206370157E-8,1.31938671099618E-9
32.2849426269531,0,-9.08768242879887E-8,1.27848698294741E-9
32.3593673706055,0,-9.12063171654154E-8,1.23716337174784E-9
32.4339599609375,0,-9.15364992692958E-8,1.19541265775069E-9
32.5087280273438,0,-9.18673634942024E-8,1.15323106619769E-9
32.5836715698242,0,-9.21989098401355E-8,1.11061504437515E-9
32.6587829589844,0,-9.25311312016675E-8,1.0675610395694E-9
32.7340698242188,0,-9.28640204733711E-8,1.02406527702215E-9
32.8095283508301,0,-9.31975776552463E-8,9.80124092997414E-10
32.8851623535156,0,-9.35317885364384E-8,9.35733823759222E-10
32.9609718322754,0,-9.38666602223748E-8,8.90890528015831E-10
33.0369529724121,0,-9.42021856076281E-8,8.45590597542412E-10
33.1131134033203,0,-9.45383504813435E-8,7.99830202069529E-10
33.1894454956055,0,-9.48751548435212E-8,7.53605400305446E-10
33.2659568786621,0,-9.52125915887336E-8,7.06912306469576E-10
33.3426399230957,0,-9.55506607169809E-8,6.59747145803635E-10
33.4195022583008,0,-9.58893480174083E-8,6.12105810482433E-10
33.4965438842773,0,-9.62286534900159E-8,5.63984359214231E-10
33.5737609863281,0,-9.65685700293761E-8,5.15378795196142E-10
33.6511573791504,0,-9.69090905300618E-8,4.66285121625276E-10
33.7287292480469,0,-9.72502149920729E-8,4.16699175165292E-10
33.8064842224121,0,-9.75919292045546E-8,3.66616875746573E-10
33.8844146728516,0,-9.79342260620797E-8,3.16034087788353E-10
33.9625282287598,0,-9.82771055646481E-8,2.64946592443138E-10
34.0408172607422,0,-9.86205535014051E-8,2.13350184741223E-10
34.1192893981934,0,-9.89645769777781E-8,1.61240604201751E-10
34.1979446411133,0,-9.93091546774849E-8,1.08613576466077E-10
34.2767791748047,0,-9.96542794950983E-8,5.54647681949572E-11
34.3557929992676,0,-9.99999585360456E-8,1.78981764305253E-12
34.4349937438965,0,-1.00346170484045E-7,-5.24156759662553E-11
34.5143737792969,0,-1.00692915339096E-7,-1.07156145068288E-10
34.593936920166,0,-1.01040185995771E-7,-1.62436064599092E-10
34.6736831665039,0,-1.01387975348644E-7,-2.18259951778599E-10
34.7536163330078,0,-1.01736269186858E-7,-2.74632316887846E-10
34.8337326049805,0,-1.02085060404988E-7,-3.3155780898575E-10
34.9140319824219,0,-1.02434349003033E-7,-3.89040993864498E-10
34.9945182800293,0,-1.02784120770139E-7,-4.47086534460794E-10
35.0751876831055,0,-1.03134368600877E-7,-5.05699204733645E-10
35.1560440063477,0,-1.03485085389821E-7,-5.64883639864178E-10
35.2370872497559,0,-1.03836264031543E-7,-6.24644669322549E-10
35.3183174133301,0,-1.04187890315188E-7,-6.84987122578917E-10
35.3997344970703,0,-1.04539964240757E-7,-7.4591588461459E-10
35.4813385009766,0,-1.04892471597395E-7,-8.07435840410875E-10
35.5631332397461,0,-1.05245398174247E-7,-8.69551874949082E-10
35.6451148986816,0,-1.05598743971314E-7,-9.32269039743971E-10
35.7272834777832,0,-1.05952494777739E-7,-9.95592275288004E-10
35.809642791748,0,-1.06306636382669E-7,-1.0595267996294E-9
35.8921928405762,0,-1.06661175891531E-7,-1.12407760877176E-9
35.9749336242676,0,-1.07016084882616E-7,-1.189249809741E-9
36.0578651428223,0,-1.07371363355924E-7,-1.25504873160764E-9
36.1409873962402,0,-1.07726997100599E-7,-1.3214794813976E-9
36.2243003845215,0,-1.08082986116642E-7,-1.3885474992037E-9
36.307804107666,0,-1.08439301982344E-7,-1.45625800307414E-9
36.3915023803711,0,-1.08795951803131E-7,-1.52461643310176E-9
36.4753952026367,0,-1.09152914262722E-7,-1.59362811835706E-9
36.5594787597656,0,-1.0951018225569E-7,-1.66329860995518E-9
36.6437568664551,0,-1.09867741571179E-7,-1.73363334798893E-9
36.7282295227051,0,-1.10225585103763E-7,-1.80463799459574E-9
36.8128967285156,0,-1.10583698642586E-7,-1.87631798986843E-9
36.8977584838867,0,-1.10942075082221E-7,-1.94867921798902E-9
36.9828186035156,0,-1.11300693106386E-7,-2.02172700802805E-9
37.0680732727051,0,-1.11659552715082E-7,-2.09546757723444E-9
37.1535224914551,0,-1.12018639697453E-7,-2.16990647672333E-9
37.2391700744629,0,-1.12377932737218E-7,-2.24504947965443E-9
37.3250160217285,0,-1.12737424728948E-7,-2.32090258123208E-9
37.411060333252,0,-1.13097108567217E-7,-2.397471554616E-9
37.4972991943359,0,-1.13456962935743E-7,-2.47476283909975E-9
37.583740234375,0,-1.13816980729098E-7,-2.55278198579845E-9
37.6703796386719,0,-1.14177147736427E-7,-2.63153543400563E-9
37.7572174072266,0,-1.14537442641449E-7,-2.71102917892563E-9
37.8442573547363,0,-1.14897865444163E-7,-2.79126921576278E-9
37.9314994812012,0,-1.15258394828288E-7,-2.87226220585524E-9
38.0189399719238,0,-1.15619016582968E-7,-2.95401436645193E-9
38.1065826416016,0,-1.15979723602777E-7,-3.03653169275719E-9
38.1944274902344,0,-1.16340487466005E-7,-3.11982106815378E-9
38.2824745178223,0,-1.16701308172651E-7,-3.20388870989063E-9
38.3707237243652,0,-1.17062164406434E-7,-3.2887412793059E-9
38.4591789245605,0,-1.17423041956499E-7,-3.37438521569311E-9
38.5478363037109,0,-1.17783919506564E-7,-3.46082718039042E-9
38.6366958618164,0,-1.1814479705663E-7,-3.54807383473599E-9
38.7257652282715,0,-1.18505646184985E-7,-3.63613206211255E-9
38.8150367736816,0,-1.18866452680777E-7,-3.72500874590287E-9
38.9045143127441,0,-1.19227209438577E-7,-3.81471032540048E-9
38.994197845459,0,-1.19587895142104E-7,-3.90524412807736E-9
39.0840911865234,0,-1.19948481369647E-7,-3.99661681527164E-9
39.174186706543,0,-1.20308968121208E-7,-4.08883593649989E-9
39.2644920349121,0,-1.20669326975076E-7,-4.18190815310027E-9
39.3550071716309,0,-1.21029557931251E-7,-4.27584101458933E-9
39.445728302002,0,-1.21389618357171E-7,-4.37064118230524E-9
39.5366630554199,0,-1.21749522463688E-7,-4.46631620576454E-9
39.6278038024902,0,-1.22109227618239E-7,-4.56287363448382E-9
39.7191543579102,0,-1.22468719609969E-7,-4.66032057389043E-9
39.810718536377,0,-1.2282797001717E-7,-4.75866457350094E-9
39.9024887084961,0,-1.23186993050695E-7,-4.85791362692112E-9
39.9944763183594,0,-1.2354574607798E-7,-4.95807439548912E-9
40.086669921875,0,-1.23904214888171E-7,-5.05915576098914E-9
40.1790809631348,0,-1.24262371059558E-7,-5.16116438475933E-9
40.2717018127441,0,-1.24620214592142E-7,-5.26410870449467E-9
40.3645401000977,0,-1.24977717064212E-7,-5.36799626971174E-9
40.4575881958008,0,-1.2533485005406E-7,-5.4728350740163E-9
40.550853729248,0,-1.2569159935083E-7,-5.57863311101414E-9
40.6443328857422,0,-1.26047950743668E-7,-5.68539837431103E-9
40.7380294799805,0,-1.26403861600011E-7,-5.79313930160197E-9
40.8319396972656,0,-1.26759346130711E-7,-5.90186433058193E-9
40.9260673522949,0,-1.27114347492352E-7,-6.01158101076749E-9
41.0204086303711,0,-1.27468879895787E-7,-6.12229777985363E-9
41.1149711608887,0,-1.27822886497597E-7,-6.23402396371375E-9
41.2097511291504,0,-1.28176367297783E-7,-6.34676711186444E-9
41.3047485351562,0,-1.2852927966378E-7,-6.46053610608988E-9
41.3999671936035,0,-1.28881623595589E-7,-6.57533938408505E-9
41.4954032897949,0,-1.292333706715E-7,-6.69118627172338E-9
41.5910606384277,0,-1.29584492469803E-7,-6.80808476261063E-9
41.686939239502,0,-1.29934960568789E-7,-6.92604462670943E-9
41.7830352783203,0,-1.30284760757604E-7,-7.04507385762554E-9
41.8793563842773,0,-1.30633850403683E-7,-7.16518222532159E-9
41.9758987426758,0,-1.30982229507026E-7,-7.28637861158177E-9
42.0726623535156,0,-1.31329869645924E-7,-7.40867234227949E-9
42.1696510314941,0,-1.31676728187813E-7,-7.53207185510973E-9
42.2668609619141,0,-1.32022805132692E-7,-7.65658825230275E-9
42.3642959594727,0,-1.32368043637143E-7,-7.78222908337511E-9
42.4619560241699,0,-1.32712443701166E-7,-7.90900411828943E-9
42.5598411560059,0,-1.33055962692197E-7,-8.03692490336516E-9
42.6579513549805,0,-1.33398572188526E-7,-8.16599854402966E-9
42.756290435791,0,-1.33740272190153E-7,-8.29623569842397E-9
42.854850769043,0,-1.34081005853659E-7,-8.42764702468912E-9
42.9536437988281,0,-1.34420744757335E-7,-8.56024229278774E-9
43.052661895752,0,-1.34759488901182E-7,-8.694030384504E-9
43.1519088745117,0,-1.35097181441779E-7,-8.82902195797897E-9
43.2513847351074,0,-1.35433808168273E-7,-8.96522855953208E-9
43.3510894775391,0,-1.35769326448099E-7,-9.10265818276912E-9
43.4510231018066,0,-1.36103722070402E-7,-9.24132237400954E-9
43.5511856079102,0,-1.36436966613473E-7,-9.38123179139438E-9
43.6515846252441,0,-1.36769003233894E-7,-9.52239620488626E-9
43.7522087097168,0,-1.37099831931664E-7,-9.66482716080463E-9
43.8530693054199,0,-1.37429410074219E-7,-9.80853531729053E-9
43.9541625976562,0,-1.3775770923985E-7,-9.95353044430658E-9
44.0554847717285,0,-1.38084686795992E-7,-1.00998240881722E-8
44.1570434570313,0,-1.38410328531791E-7,-1.02474277952069E-8
44.2588386535645,0,-1.38734591814682E-7,-1.03963522235517E-8
44.3608627319336,0,-1.39057434012102E-7,-1.05466089195261E-8
44.4631271362305,0,-1.39378826702341E-7,-1.0698208541271E-8
44.5656242370605,0,-1.3969874146369E-7,-1.08511635232844E-8
44.6683578491211,0,-1.40017149874438E-7,-1.10054836355289E-8
44.7713317871094,0,-1.40334009302023E-7,-1.11611822006807E-8
44.8745384216309,0,-1.40649291324735E-7,-1.13182707650594E-8
44.9779853820801,0,-1.40962953310009E-7,-1.1476759986806E-8
45.0816688537598,0,-1.41274952625281E-7,-1.16366623004183E-8
45.1855926513672,0,-1.41585260848842E-7,-1.17979901403942E-8
45.2897567749023,0,-1.41893849558983E-7,-1.19607559412316E-8
45.3941612243652,0,-1.42200661912284E-7,-1.21249712492499E-8
45.4988059997559,0,-1.42505683697891E-7,-1.22906484989471E-8
45.6036911010742,0,-1.42808858072385E-7,-1.2457800124821E-8
45.7088203430176,0,-1.43110156614057E-7,-1.26264394495479E-8
45.8141899108887,0,-1.43409550901197E-7,-1.27965780194472E-8
45.9197998046875,0,-1.43706969879531E-7,-1.29682291571953E-8
46.0256576538086,0,-1.44002399338206E-7,-1.314140529729E-8
46.1317558288574,0,-1.44295782433801E-7,-1.33161206505861E-8
46.2381019592285,0,-1.44587104955463E-7,-1.34923867634029E-8
46.3446922302246,0,-1.44876295848917E-7,-1.36702187347737E-8
46.4515266418457,0,-1.45163326692455E-7,-1.38496281110179E-8
46.5586090087891,0,-1.45448154853511E-7,-1.40306299911686E-8
46.6659393310547,0,-1.45730737699523E-7,-1.42132368097236E-8
46.7735137939453,0,-1.46011032597926E-7,-1.43974627775378E-8
46.8813400268555,0,-1.462889827053E-7,-1.45833212172874E-8
46.9894104003906,0,-1.46564573810792E-7,-1.47708272280056E-8
47.0977325439453,0,-1.46837720649273E-7,-1.49599941323686E-8
47.2063026428223,0,-1.47108423220743E-7,-1.51508352530527E-8
47.3151245117188,0,-1.47376596260074E-7,-1.5343367465448E-8
47.4241981506348,0,-1.47642211345556E-7,-1.55376014276953E-8
47.5335235595703,0,-1.47905225844625E-7,-1.57335566797201E-8
47.6430969238281,0,-1.48165582913862E-7,-1.59312438796633E-8
47.7529258728027,0,-1.48423239920703E-7,-1.61306790147364E-8
47.8630104064941,0,-1.4867814002173E-7,-1.63318780721511E-8
47.9733467102051,0,-1.48930240584377E-7,-1.6534855262762E-8
48.0839347839355,0,-1.49179498976082E-7,-1.67396247974239E-8
48.1947784423828,0,-1.4942584414257E-7,-1.69462062160619E-8
48.3058815002441,0,-1.49669247662132E-7,-1.71546101768172E-8
