Hz,v_input,v_no_filter,vout
8.39459991455078,1,0.00430755922570825,2.04873215614576E-10
8.43334770202637,1,0.00434508780017495,2.0759033381168E-10
8.47227382659912,1,0.00438292371109128,2.10344158757536E-10
8.51138019561768,1,0.00442106975242496,2.13135176174717E-10
8.55066680908203,1,0.00445952778682113,2.15963899541372E-10
8.59013557434082,1,0.00449830060824752,2.18830856213437E-10
8.62978553771973,1,0.00453738961368799,2.21736531913486E-10
8.66961860656738,1,0.00457679806277156,2.24681467875243E-10
8.70963573455811,1,0.00461652735248208,2.27666191454645E-10
8.74983787536621,1,0.00465658027678728,2.30691243885417E-10
8.7902250289917,1,0.0046969591639936,2.33757152523495E-10
8.8307991027832,1,0.00473766541108489,2.36864500235967E-10
8.87156009674072,1,0.00477870274335146,2.4001381437877E-10
8.91250896453857,1,0.00482007209211588,2.43205677818992E-10
8.95364761352539,1,0.00486177671700716,2.46440645668145E-10
8.99497604370117,1,0.00490381894633174,2.49719328548892E-10
9.03649520874023,1,0.00494620110839605,2.53042281572746E-10
9.07820510864258,1,0.00498892460018396,2.56410143117947E-10
9.12010860443115,1,0.00503199268132448,2.59823496051581E-10
9.16220474243164,1,0.00507540768012404,2.63282923240737E-10
9.20449542999268,1,0.00511917192488909,2.66789090819231E-10
9.24698162078857,1,0.00516328774392605,2.70342609409724E-10
9.28966426849365,1,0.00520775746554136,2.73944117390457E-10
9.33254337310791,1,0.00525258341804147,2.77594253139668E-10
9.37561988830566,1,0.00529776886105537,2.81293710546748E-10
9.41889572143555,1,0.00534331519156694,2.85043072478786E-10
9.46237182617187,1,0.0053892252035439,2.88843088336321E-10
9.50604820251465,1,0.00543550215661526,2.9269442425317E-10
9.54992580413818,1,0.00548214698210359,2.96597718607572E-10
9.59400653839111,1,0.00552916387096047,3.00553720800067E-10
9.63829040527344,1,0.0055765537545085,3.04563096964472E-10
9.68277835845947,1,0.00562431942671537,3.08626624256902E-10
9.72747230529785,1,0.00567246461287141,3.12745024322325E-10
9.77237224578857,1,0.00572099070996046,3.16918935538979E-10
9.81747913360596,1,0.00576990097761154,3.21149218329708E-10
9.86279487609863,1,0.00581919681280851,3.25436566583903E-10
9.9083194732666,1,0.00586888147518039,3.29781729702106E-10
9.95405387878418,1,0.00591895869001746,3.34185568107159E-10
10,1,0.00596942892298102,3.3864880344403E-10
10.0461578369141,1,0.00602029589936137,3.43172212868836E-10
10.092529296875,1,0.00607156194746494,3.47756629048845E-10
10.1391134262085,1,0.00612322986125946,3.52402912406902E-10
10.1859140396118,1,0.00617530243471265,3.57111812343547E-10
10.2329301834106,1,0.00622778153046966,3.61884217037201E-10
10.2801628112793,1,0.00628067040815949,3.66720959155131E-10
10.3276138305664,1,0.0063339713960886,3.71622926875759E-10
10.3752841949463,1,0.0063876872882247,3.76590952866351E-10
10.4231739044189,1,0.00644182087853551,3.81625925305329E-10
10.4712858200073,1,0.00649637449532747,3.86728732371111E-10
10.5196189880371,1,0.0065513513982296,3.91900317753269E-10
10.5681753158569,1,0.00660675344988704,3.97141569630222E-10
10.6169557571411,1,0.0066625839099288,4.02453403935965E-10
10.665961265564,1,0.00671884557232261,4.07836819871221E-10
10.7151927947998,1,0.00677554029971361,4.1329270561441E-10
10.7646522521973,1,0.00683267181739211,4.18822060366253E-10
10.8143396377563,1,0.00689024198800325,4.24425883327473E-10
10.8642559051514,1,0.00694825407117605,4.3010511818764E-10
10.914402961731,1,0.00700671086087823,4.35860791903053E-10
10.9647817611694,1,0.00706561468541622,4.41693959185585E-10
11.0153932571411,1,0.00712496880441904,4.47605563724807E-10
11.066237449646,1,0.00718477554619312,4.53596715743743E-10
11.117317199707,1,0.00724503770470619,4.59668497709842E-10
11.1686325073242,1,0.00730575853958726,4.65821881068251E-10
11.2201843261719,1,0.00736693991348147,4.72058003797571E-10
11.2719745635986,1,0.00742858555167913,4.78378003876401E-10
11.3240032196045,1,0.00749069778248668,4.84782991527766E-10
11.3762731552124,1,0.00755327986553311,4.91273965952388E-10
11.428783416748,1,0.00761633319780231,4.97852203906746E-10
11.4815359115601,1,0.00767986243590713,5.04518815613864E-10
11.5345325469971,1,0.00774386944249272,5.11275022319069E-10
11.5877733230591,1,0.00780835701152682,5.18121934245386E-10
11.6412601470947,1,0.00787332840263844,5.25060828149293E-10
11.6949939727783,1,0.00793878640979528,5.32092814253815E-10
11.7489757537842,1,0.00800473336130381,5.3921916931543E-10
11.8032064437866,1,0.00807117205113172,5.46441225601768E-10
11.8576879501343,1,0.00813810620456934,5.53760148847005E-10
11.9124202728271,1,0.00820553861558437,5.61177215807618E-10
11.9674053192139,1,0.0082734702154994,5.68693814262389E-10
12.0226440429688,1,0.00834190659224987,5.76311109945493E-10
12.0781383514404,1,0.00841084960848093,5.84030601658014E-10
12.1338882446289,1,0.00848030112683773,5.91853566156431E-10
12.1898956298828,1,0.00855026580393314,5.99781224686069E-10
12.2461624145508,1,0.00862074457108974,6.07815187070315E-10
12.3026876449585,1,0.00869174208492041,6.15956785576799E-10
12.3594741821289,1,0.00876326020807028,6.24207296961998E-10
12.4165229797363,1,0.00883530173450708,6.32568331049299E-10
12.4738349914551,1,0.00890787038952112,6.41041275617482E-10
12.5314121246338,1,0.00898096896708012,6.49627573956479E-10
12.5892543792725,1,0.00905459932982922,6.58328669356223E-10
12.6473636627197,1,0.00912876613438129,6.67146171640098E-10
12.7057409286499,1,0.0092034712433815,6.76081579609189E-10
12.7643880844116,1,0.00927871745079756,6.85136392064578E-10
12.8233060836792,1,0.00935450848191977,6.943121633185E-10
12.882495880127,1,0.0094308452680707,7.03610614216643E-10
12.9419584274292,1,0.0095077333971858,7.13033188048939E-10
13.0016956329346,1,0.00958517473191023,7.22581550149926E-10
13.0617084503174,1,0.0096631720662117,7.3225742136529E-10
13.1219987869263,1,0.00974172819405794,7.42062411518418E-10
13.1825675964355,1,0.00982084590941668,7.51998130432696E-10
13.2434148788452,1,0.0099005289375782,7.62066409976114E-10
13.3045444488525,1,0.00998078007251024,7.7226891548321E-10
13.3659553527832,1,0.0100616021081805,7.8260736779967E-10
13.4276494979858,1,0.0101429969072342,7.93083654304638E-10
13.4896287918091,1,0.0102249700576067,8.0369944033265E-10
13.5518941879272,1,0.010307521559298,8.14456557751697E-10
13.6144466400146,1,0.0103906570002437,8.25356893940921E-10
13.6772880554199,1,0.0104743773117661,8.36402280768311E-10
13.7404193878174,1,0.0105586871504784,8.47594605613011E-10
13.8038425445557,1,0.0106435883790255,8.58935700343011E-10
13.8675584793091,1,0.0107290828600526,8.70427618870906E-10
13.931568145752,1,0.0108151761814952,8.82072248575838E-10
13.9958734512329,1,0.0109018702059984,8.93871643370403E-10
14.0604753494263,1,0.01098916772753,9.05827635122591E-10
14.1253757476807,1,0.0110770715400577,9.1794233325615E-10
14.1905755996704,1,0.0111655844375491,9.30217847194825E-10
14.2560758590698,1,0.0112547101452947,9.42656175340062E-10
14.3218793869019,1,0.011344451457262,9.55259427115607E-10
14.3879861831665,1,0.011434811167419,9.68029767456358E-10
14.4543981552124,1,0.0115257920697331,9.80969305786061E-10
14.5211162567139,1,0.0116173978894949,9.94080262550767E-10
14.5881423950195,1,0.0117096304893494,1.00736474717422E-9
14.655478477478,1,0.0118024945259094,1.02082509112478E-9
14.7231254577637,1,0.0118959909304976,1.03446351484848E-9
14.7910842895508,1,0.0119901243597269,1.04828223879139E-9
14.859356880188,1,0.0120848957449198,1.06228370544414E-9
14.9279441833496,1,0.0121803106740117,1.0764701352528E-9
14.9968481063843,1,0.0122763700783253,1.09084385968572E-9
15.0660705566406,1,0.0123730786144733,1.10540732123354E-9
15.135612487793,1,0.0124704381451011,1.12016307340923E-9
15.2054748535156,1,0.0125684514641762,1.13511344768114E-9
15.2756605148315,1,0.012667122296989,1.15026088653991E-9
15.3461694717407,1,0.0127664525061846,1.16560783247621E-9
15.4170045852661,1,0.0128664467483759,1.1811571720699E-9
15.4881658554077,1,0.0129671068862081,1.19691090372243E-9
15.5596561431885,1,0.0130684357136488,1.21287224708055E-9
15.6314764022827,1,0.0131704369559884,1.22904342259034E-9
15.7036275863647,1,0.013273112475872,1.24542709478703E-9
15.7761125564575,1,0.01337646599859,1.26202626127281E-9
15.8489322662354,1,0.01348050031811,1.27884325351602E-9
15.9220876693726,1,0.0135852200910449,1.29588106911882E-9
15.9955806732178,1,0.0136906243860722,1.31314248363878E-9
16.0694122314453,1,0.0137967187911272,1.33063027263347E-9
16.1435852050781,1,0.0139035070315003,1.34834721166044E-9
16.2181015014648,1,0.0140109900385141,1.36629629832186E-9
16.2929611206055,1,0.0141191715374589,1.38448030817528E-9
16.3681659698486,1,0.0142280552536249,1.40290234984519E-9
16.443717956543,1,0.0143376421183348,1.42156530991144E-9
16.5196170806885,1,0.0144479367882013,1.4404721859762E-9
16.5958690643311,1,0.0145589420571923,1.45962608666395E-9
16.6724720001221,1,0.0146706597879529,1.47903023162144E-9
16.7494297027588,1,0.0147830937057734,1.49868739640624E-9
16.8267402648926,1,0.014896247535944,1.51860091168743E-9
16.9044094085693,1,0.0150101222097874,1.53877410813408E-9
16.9824371337891,1,0.0151247214525938,1.55921009437066E-9
17.0608234405518,1,0.0152400499209762,1.57991197902163E-9
17.1395721435547,1,0.0153561076149344,1.60088331480068E-9
17.2186851501465,1,0.0154728991910815,1.62212721033228E-9
17.2981643676758,1,0.0155904274433851,1.6436472183301E-9
17.3780078887939,1,0.0157086960971355,1.66544678048552E-9
17.4582214355469,1,0.0158277042210102,1.68752900542302E-9
17.5388050079346,1,0.0159474592655897,1.70989777892316E-9
17.6197605133057,1,0.0160679612308741,1.73255654267734E-9
17.7010898590088,1,0.0161892138421535,1.75550862735463E-9
17.7827949523926,1,0.0163112208247185,1.7787578077133E-9
17.864875793457,1,0.0164339859038591,1.80230763646705E-9
17.9473361968994,1,0.0165575072169304,1.82616199939645E-9
18.0301780700684,1,0.0166817922145128,1.85032433819288E-9
18.1134014129639,1,0.0168068427592516,1.87479853863692E-9
18.1970081329346,1,0.0169326607137918,1.89958848650917E-9
18.2810020446777,1,0.0170592479407787,1.92469773452331E-9
18.3653831481934,1,0.0171866100281477,1.95013050152681E-9
18.4501533508301,1,0.0173147488385439,1.97589056227798E-9
18.5353164672852,1,0.0174436662346125,2.0019819135797E-9
18.62087059021,1,0.0175733659416437,2.02840810814564E-9
18.7068214416504,1,0.0177038516849279,2.05517403095712E-9
18.7931690216064,1,0.0178351234644651,2.08228323472781E-9
18.8799133300781,1,0.0179671868681908,2.10973993830521E-9
18.9670600891113,1,0.0181000418961048,2.13754836053681E-9
19.0546073913574,1,0.0182336941361427,2.1657124982255E-9
19.1425590515137,1,0.0183681454509497,2.19423701430799E-9
19.2309169769287,1,0.0185033977031708,2.22312568354255E-9
19.3196830749512,1,0.0186394546180964,2.2523833909105E-9
19.4088592529297,1,0.0187763180583715,2.28201413321472E-9
19.4984455108643,1,0.0189139917492867,2.31202235134731E-9
19.5884475708008,1,0.019052479416132,2.34241270824498E-9
19.6788635253906,1,0.0191917810589075,2.37318986684443E-9
19.7696971893311,1,0.0193319022655487,2.40435804599315E-9
19.8609485626221,1,0.0194728430360556,2.43592190862785E-9
19.9526233673096,1,0.0196146089583635,2.46788611768523E-9
20.0447196960449,1,0.0197572000324726,2.5002557801912E-9
20.137243270874,1,0.0199006218463182,2.53303511499325E-9
20.2301921844482,1,0.0200448743999004,2.56622900707271E-9
20.3235702514648,1,0.0201899632811546,2.59984234141086E-9
20.4173793792725,1,0.0203358884900808,2.63388000298903E-9
20.5116214752197,1,0.0204826537519693,2.66834709883312E-9
20.6062984466553,1,0.0206302627921104,2.70324851392445E-9
20.7014141082764,1,0.0207787174731493,2.73858891119971E-9
20.7969665527344,1,0.0209280196577311,2.77437361972943E-9
20.8929615020752,1,0.021078173071146,2.81060796858412E-9
20.9893989562988,1,0.0212291795760393,2.8472968427451E-9
21.0862808227539,1,0.0213810447603464,2.88444557128287E-9
21.1836109161377,1,0.0215337667614222,2.92205926122335E-9
21.2813911437988,1,0.021687351167202,2.96014324163707E-9
21.3796215057373,1,0.0218418017029762,2.99870306363914E-9
21.4783039093018,1,0.0219971183687449,3.03774405630008E-9
21.5774440765381,1,0.0221533048897982,3.07727132664581E-9
21.6770401000977,1,0.0223103649914265,3.11729064783606E-9
21.7770977020264,1,0.0224682986736298,3.15780734894133E-9
21.8776168823242,1,0.0226271115243435,3.19882720312137E-9
21.9785995483398,1,0.0227868035435677,3.24035598353589E-9
22.0800476074219,1,0.0229473821818829,3.28239901925542E-9
22.1819648742676,1,0.0231088437139988,3.32496208343969E-9
22.284351348877,1,0.0232711955904961,3.36805117129302E-9
22.3872108459473,1,0.0234344396740198,3.41167205597515E-9
22.4905452728271,1,0.0235985741019249,3.45583028860119E-9
22.5943584442139,1,0.0237636081874371,3.50053186437549E-9
22.6986484527588,1,0.0239295419305563,3.54578300054698E-9
22.8034210205078,1,0.0240963753312826,3.59158924823078E-9
22.9086761474609,1,0.0242641177028418,3.63795704672043E-9
23.0144176483154,1,0.0244327634572983,3.68489239122027E-9
23.1206474304199,1,0.0246023200452328,3.73240105489003E-9
23.227367401123,1,0.0247727911919355,3.78049014315707E-9
23.3345813751221,1,0.0249441750347614,3.82916454100268E-9
23.4422874450684,1,0.0251164808869362,3.87843179794345E-9
23.5504932403564,1,0.0252897031605244,3.92829724304988E-9
23.6591968536377,1,0.0254638530313969,3.97876753766013E-9
23.7684020996094,1,0.0256389267742634,4.02984889902314E-9
23.8781127929687,1,0.0258149281144142,4.08154887665546E-9
23.9883289337158,1,0.0259918607771397,4.13387191144921E-9
24.0990543365479,1,0.0261697303503752,4.18682644109936E-9
24.2102909088135,1,0.0263485331088305,4.24041779467643E-9
24.3220405578613,1,0.0265282783657312,4.294653521697E-9
24.43430519104,1,0.0267089642584324,4.34953939532079E-9
24.5470886230469,1,0.0268905945122242,4.40508296506437E-9
24.6603927612305,1,0.027073172852397,4.46129000408746E-9
24.7742214202881,1,0.0272567011415958,4.51816717372822E-9
24.8885726928711,1,0.027441181242466,4.57572246759241E-9
25.003454208374,1,0.0276266168802977,4.63396165883978E-9
25.1188640594482,1,0.0278130136430264,4.69289229698688E-9
25.2348079681396,1,0.0280003696680069,4.75252104337187E-9
25.3512859344482,1,0.0281886868178844,4.81285411524368E-9
25.4683017730713,1,0.0283779725432396,4.87389950620809E-9
25.5858592987061,1,0.0285682268440723,4.93566343351404E-9
25.7039585113525,1,0.0287594515830278,4.99815344667809E-9
25.8226013183594,1,0.0289516523480415,5.06137620703839E-9
25.9417934417725,1,0.0291448291391134,5.12533970820073E-9
26.0615348815918,1,0.0293389856815338,5.19004972332482E-9
26.1818294525146,1,0.029534125700593,5.25551380192724E-9
26.3026790618896,1,0.0297302510589361,5.32173949352455E-9
26.4240875244141,1,0.0299273636192083,5.38873390354411E-9
26.5460548400879,1,0.0301254671066999,5.45650413741328E-9
26.668586730957,1,0.0303245633840561,5.5250568564702E-9
26.7916831970215,1,0.0305246580392122,5.59440049840987E-9
26.9153480529785,1,0.0307257492095232,5.66454083639201E-9
27.0395832061768,1,0.0309278424829245,5.7354863081116E-9
27.1643924713135,1,0.0311309415847063,5.80724401899602E-9
27.2897777557373,1,0.0313350483775139,5.8798210744726E-9
27.4157409667969,1,0.0315401628613472,5.95322457996872E-9
27.5422878265381,1,0.0317462906241417,6.02746164091172E-9
27.6694164276123,1,0.0319534353911877,6.10254069499661E-9
27.7971324920654,1,0.0321616008877754,6.17846751538309E-9
27.9254379272461,1,0.0323707833886147,6.25525053976617E-9
28.0543365478516,1,0.0325809940695763,6.33289687357319E-9
28.1838302612305,1,0.03279222920537,6.41141362223152E-9
28.3139190673828,1,0.0330044962465763,6.49080833525773E-9
28.4446105957031,1,0.0332177951931953,6.57108811807916E-9
28.5759048461914,1,0.0334321297705174,6.65226052021239E-9
28.7078056335449,1,0.0336474999785423,6.73433264708478E-9
28.8403148651123,1,0.0338639169931412,6.81731116003448E-9
28.9734363555908,1,0.0340813733637333,6.90120449675646E-9
29.1071720123291,1,0.0342998802661896,6.98601931858889E-9
29.2415237426758,1,0.03451943770051,7.07176273095911E-9
29.3764972686768,1,0.0347400456666946,7.15844139520527E-9
29.512092590332,1,0.034961711615324,7.24606374902237E-9
29.6483135223389,1,0.0351844355463982,7.33463600965933E-9
29.7851638793945,1,0.0354082249104977,7.42416483845432E-9
29.9226455688477,1,0.0356330759823322,7.51465822901309E-9
30.0607624053955,1,0.0358589962124825,7.60612284267381E-9
30.1995162963867,1,0.0360859856009483,7.69856534077462E-9
30.3389110565186,1,0.0363140515983105,7.79199194056446E-9
30.4789505004883,1,0.0365431942045689,7.88641152382752E-9
30.6196346282959,1,0.0367734171450138,7.98182941963432E-9
30.7609672546387,1,0.0370047241449356,8.07825184523381E-9
30.9029541015625,1,0.0372371152043343,8.17568590605333E-9
31.0455951690674,1,0.0374705977737904,8.27413959569867E-9
31.1888961791992,1,0.0377051755785942,8.3736164668835E-9
31.332857131958,1,0.0379408448934555,8.47412540139203E-9
31.4774837493897,1,0.0381776131689548,8.57567084011635E-9
31.6227760314941,1,0.0384154878556728,8.67826077666223E-9
31.768741607666,1,0.0386544615030289,8.78189965192178E-9
31.9153785705566,1,0.0388945490121841,8.88659545950077E-9
32.0626945495605,1,0.0391357466578484,8.99235175211288E-9
32.2106895446777,1,0.0393780581653118,9.09917563518547E-9
32.3593673706055,1,0.0396214947104454,9.20707154961065E-9
32.5087280273438,1,0.0398660451173782,9.31604748899417E-9
32.6587829589844,1,0.0401117242872715,9.42610611787131E-9
32.8095283508301,1,0.0403585284948349,9.53725454166943E-9
32.9609718322754,1,0.0406064689159393,9.64949631310219E-9
33.1131134033203,1,0.0408555418252945,9.7628358730617E-9
33.2659568786621,1,0.0411057509481907,9.87728121515374E-9
33.4195022583008,1,0.0413571074604988,9.99283322755673E-9
33.5737609863281,1,0.0416096039116383,1.01094981275196E-8
33.7287292480469,1,0.0418632514774799,1.0227279467756E-8
33.8844146728516,1,0.0421180464327335,1.03461816891581E-8
34.0408172607422,1,0.0423740036785603,1.0466209232618E-8
34.1979446411133,1,0.0426311157643795,1.05873638744924E-8
34.3557929992676,1,0.0428893901407719,1.07096500556736E-8
34.5143737792969,1,0.0431488305330276,1.08330713288751E-8
34.6736831665039,1,0.0434094443917274,1.09576294704539E-8
34.8337326049805,1,0.0436712317168713,1.10833280331235E-8
34.9945182800293,1,0.0439341925084591,1.12101687932409E-8
35.1560440063477,1,0.0441983342170715,1.13381544153413E-8
35.3183174133301,1,0.0444636605679989,1.14672866757815E-8
35.4813385009766,1,0.0447301790118217,1.15975655745615E-8
35.6451148986816,1,0.0449978820979595,1.1728994664395E-8
35.809642791748,1,0.0452667810022831,1.18615721689253E-8
35.9749336242676,1,0.0455368831753731,1.19953016408658E-8
36.1409873962402,1,0.0458081848919392,1.21301813038599E-8
36.307804107666,1,0.0460806973278522,1.22662129342643E-8
36.4753952026367,1,0.046354416757822,1.24033929793654E-8
36.6437568664551,1,0.0466293543577194,1.25417232155201E-8
36.8128967285156,1,0.0469055026769638,1.26812018663713E-8
36.9828186035156,1,0.0471828803420067,1.28218271555625E-8
37.1535224914551,1,0.0474614836275578,1.29635955303797E-8
37.3250160217285,1,0.0477413088083267,1.31065061026447E-8
37.4972991943359,1,0.0480223745107651,1.32505570960006E-8
37.6703796386719,1,0.0483046770095825,1.33957422931985E-8
37.8442573547363,1,0.0485882237553596,1.35420608060599E-8
38.0189399719238,1,0.0488730147480965,1.36895055291575E-8
38.1944274902344,1,0.0491590537130833,1.38380729097776E-8
38.3707237243652,1,0.049446351826191,1.39877567306712E-8
38.5478363037109,1,0.0497349053621292,1.41385525509463E-8
38.7257652282715,1,0.0500247180461884,1.42904532651755E-8
38.9045143127441,1,0.0503158047795296,1.44434517679315E-8
39.0840911865234,1,0.0506081581115723,1.45975409537868E-8
39.2644920349121,1,0.050901785492897,1.47527101646006E-8
39.445728302002,1,0.0511966943740845,1.49089540713021E-8
39.6278038024902,1,0.0514928847551346,1.5066261127572E-8
39.810718536377,1,0.0517903678119183,1.52246197870909E-8
39.9944763183594,1,0.0520891398191452,1.53840211680745E-8
40.1790809631348,1,0.052389208227396,1.55444546123817E-8
40.3645401000977,1,0.052690576761961,1.5705905909158E-8
40.550853729248,1,0.052993256598711,1.58683608475485E-8
40.7380294799805,1,0.0532972402870655,1.60318087694122E-8
40.9260673522949,1,0.0536025427281857,1.61962336875376E-8
41.1149711608887,1,0.0539091639220715,1.63616178383563E-8
41.3047485351562,1,0.0542171075940132,1.65279487873704E-8
41.4954032897949,1,0.0545263849198818,1.66952052182978E-8
41.686939239502,1,0.054836992174387,1.68633729202838E-8
41.8793563842773,1,0.055148933082819,1.70324305770464E-8
42.0726623535156,1,0.055462222546339,1.72023586486603E-8
42.2668609619141,1,0.0557768568396568,1.73731358188434E-8
42.4619560241699,1,0.0560928396880627,1.75447425476705E-8
42.6579513549805,1,0.0564101822674274,1.7717152189789E-8
42.854850769043,1,0.0567288883030415,1.789034165256E-8
43.052661895752,1,0.0570489540696144,1.80642878433446E-8
43.2513847351074,1,0.0573703981935978,1.82389623404333E-8
43.4510231018066,1,0.057693213224411,1.84143420511873E-8
43.6515846252441,1,0.058017410337925,1.85903914484697E-8
43.8530693054199,1,0.0583429969847202,1.87670856632849E-8
44.0554847717285,1,0.0586699731647968,1.89443927212096E-8
44.2588386535645,1,0.0589983463287353,1.9122278871464E-8
44.4631271362305,1,0.0593281202018261,1.93007139159818E-8
44.6683578491211,1,0.0596592985093594,1.94796587749124E-8
44.8745384216309,1,0.0599918887019157,1.96590814738329E-8
45.0816688537598,1,0.0603258982300758,1.9838939380179E-8
45.2897567749023,1,0.0606613270938396,2.00191987431708E-8
45.4988059997559,1,0.0609981827437878,2.01998169302442E-8
45.7088203430176,1,0.0613364726305008,2.03807495324782E-8
45.9197998046875,1,0.0616761967539787,2.05619574700222E-8
46.1317558288574,1,0.0620173625648022,2.07433927812417E-8
46.3446922302246,1,0.0623599849641323,2.0925007504502E-8
46.5586090087891,1,0.0627040565013885,2.11067554545252E-8
46.7735137939453,1,0.0630495846271515,2.12885851169631E-8
46.9894104003906,1,0.063396580517292,2.14704485301809E-8
47.2063026428223,1,0.0637450441718102,2.16522870744029E-8
47.4241981506348,1,0.0640949830412865,2.1834047458924E-8
47.6430969238281,1,0.0644464045763016,2.20156728403254E-8
47.8630104064941,1,0.0647993087768555,2.21971028224743E-8
48.0839347839355,1,0.0651537105441094,2.23782805619521E-8
48.3058815002441,1,0.0655096098780632,2.25591385571988E-8
48.5288505554199,1,0.0658670142292976,2.27396110830114E-8
48.7528495788574,1,0.0662259235978126,2.29196359669004E-8
48.9778823852539,1,0.0665863528847694,2.30991421545923E-8
49.2039527893066,1,0.066948302090168,2.32780585918135E-8
49.4310684204102,1,0.0673117861151695,2.34563106715768E-8
49.6592330932617,1,0.0676767826080322,2.36338255632518E-8
49.8884506225586,1,0.0680433362722397,2.38105215544238E-8
50.118724822998,1,0.0684114322066307,2.39863240381055E-8
50.3500595092773,1,0.0687810778617859,2.41611477491688E-8
50.5824661254883,1,0.0691522732377052,2.43349109751989E-8
50.8159446716309,1,0.0695250257849693,2.45075231219971E-8
51.0504989624023,1,0.0698993653059006,2.46788989244351E-8
51.2861366271973,1,0.0702752694487572,2.48489442356004E-8
51.5228652954102,1,0.0706527531147003,2.50175684612941E-8
51.760684967041,1,0.0710318312048912,2.51846721255333E-8
51.9995994567871,1,0.0714125037193298,2.5350155752335E-8
52.2396202087402,1,0.0717947706580162,2.5513921642073E-8
52.4807472229004,1,0.0721786394715309,2.56758649896938E-8
52.7229843139648,1,0.0725641250610352,2.58358809901438E-8
52.9663429260254,1,0.0729512348771095,2.59938559565853E-8
53.2108268737793,1,0.073339968919754,2.61496850839649E-8
53.4564361572266,1,0.0737303271889687,2.63032529090879E-8
53.7031784057617,1,0.0741223245859146,2.64544404160461E-8
53.9510612487793,1,0.0745159760117531,2.66031321416449E-8
54.2000885009766,1,0.0749112740159035,2.67492072936193E-8
54.4502639770508,1,0.0753082260489464,2.68925397506337E-8
54.7015953063965,1,0.075706847012043,2.70330069440661E-8
54.9540863037109,1,0.0761071294546127,2.71704809762241E-8
55.2077445983887,1,0.076509103178978,2.73048286203448E-8
55.4625701904297,1,0.0769127532839775,2.74359219787357E-8
55.7185745239258,1,0.077318087220192,2.75636224955633E-8
55.9757614135742,1,0.0777251347899437,2.76877969440648E-8
56.234130859375,1,0.0781338810920715,2.78083067684065E-8
56.4936981201172,1,0.0785443410277367,2.79250116363983E-8
56.7544593811035,1,0.0789565145969391,2.80377712158497E-8
57.0164260864258,1,0.07937041670084,2.81464398455E-8
57.2796020507812,1,0.07978605479002,2.82508789695157E-8
57.5439949035645,1,0.0802034288644791,2.83509393739223E-8
57.8096046447754,1,0.0806225463747978,2.84464789501726E-8
58.0764427185059,1,0.0810434222221374,2.85373484842921E-8
58.3445091247559,1,0.081466056406498,2.86234058677337E-8
58.6138153076172,1,0.0818904563784599,2.87045054392365E-8
58.8843650817871,1,0.0823166370391846,2.87804997611829E-8
59.1561622619629,1,0.0827445909380913,2.88512502777394E-8
59.4292144775391,1,0.0831743478775024,2.8916613104002E-8
59.7035293579102,1,0.0836058929562569,2.89764479077803E-8
59.9791069030762,1,0.0840392410755158,2.90306232386683E-8
60.2559585571289,1,0.0844744071364403,2.90789987644757E-8
60.5340881347656,1,0.0849113911390305,2.91214554692942E-8
60.8134994506836,1,0.0853502005338669,2.91578654554314E-8
61.0942039489746,1,0.0857908427715302,2.91881150360496E-8
61.3762016296387,1,0.0862333178520203,2.92120923006678E-8
61.6595001220703,1,0.0866776555776596,2.92297013260168E-8
61.9441070556641,1,0.087123841047287,2.92408515178977E-8
62.2300300598145,1,0.0875718966126442,2.92454629402528E-8
62.5172691345215,1,0.0880218148231506,2.9243469867879E-8
62.805835723877,1,0.0884736254811287,2.92348243391416E-8
63.0957336425781,1,0.0889273136854172,2.92194890505471E-8
63.3869705200195,1,0.0893829092383385,2.91974533439543E-8
63.6795539855957,1,0.0898403972387314,2.91687261011475E-8
63.9734840393066,1,0.0902997925877571,2.91333339674793E-8
64.2687683105469,1,0.0907611101865768,2.90913408917959E-8
64.5654220581055,1,0.0912243500351906,2.90428339155824E-8
64.8634414672852,1,0.0916895344853401,2.89879391601744E-8
65.162841796875,1,0.0921566560864449,2.89268164976875E-8
65.4636154174805,1,0.0926257222890854,2.88596737618718E-8
65.7657852172852,1,0.0930967479944229,2.87867614190418E-8
66.0693435668945,1,0.0935697481036186,2.87083885552875E-8
66.3743057250977,1,0.0940447151660919,2.8624917547404E-8
66.6806793212891,1,0.0945216715335846,2.85367800501035E-8
66.9884643554687,1,0.0950006097555161,2.84444752196578E-8
67.2976684570312,1,0.0954815596342087,2.83485821483964E-8
67.6082992553711,1,0.0959645062685013,2.82497722992048E-8
67.9203643798828,1,0.0964494720101357,2.81488095055238E-8
68.2338714599609,1,0.0969364568591118,2.80465570767774E-8
68.5488204956055,1,0.0974254757165909,2.79440044437251E-8
68.8652267456055,1,0.0979165360331535,2.78422547239643E-8
69.1830978393555,1,0.0984096452593803,2.77425513672824E-8
69.5024337768555,1,0.0989048182964325,2.7646283484728E-8
69.8232421875,1,0.0994020476937294,2.75549947303944E-8
70.1455307006836,1,0.0999013558030129,2.74703904068474E-8
70.4693069458008,1,0.100402742624283,2.73943587814074E-8
70.7945785522461,1,0.100906223058701,2.73289693097922E-8
71.1213531494141,1,0.101411804556847,2.72764797415448E-8
71.4496307373047,1,0.101919494569302,2.72393521072445E-8
71.779426574707,1,0.102429307997227,2.72202349549389E-8
72.1107482910156,1,0.102941237390041,2.72219846664257E-8
72.4435958862305,1,0.103455305099487,2.72476459173276E-8
