494.57892,0.613419,34.673737
509.05759,0.695181,33.716385
523.96014,0.776392,32.760311
539.29895,0.850845,31.81864
555.08679,0.924969,30.878473
571.33685,0.994516,29.952518
588.06262,1.063902,29.027384
605.27802,1.127005,28.118029
622.99738,1.188908,27.208759
641.23547,1.246359,26.312096
660.00751,1.294136,25.45731
679.3291,1.341724,24.602602
699.21625,1.389126,23.747587
719.68567,1.436338,22.892473
740.75433,1.483355,22.037333
762.4397,1.530176,21.182209
784.75995,1.576799,20.327129
807.73364,1.62322,19.471914
831.37988,1.654539,18.68642
855.71832,1.685762,17.900129
880.76929,1.71689,17.114407
906.55359,1.747925,16.328239
933.09277,1.778862,15.542322
960.40881,1.809704,14.756285
988.5246,1.84045,13.970206
1017.4634,1.871098,13.184535
1047.2494,1.890083,12.454811
1077.9073,1.909033,11.725827
1109.4629,1.92794,10.996664
1141.9421,1.946814,10.267474
1175.3723,1.965649,9.5383148
1209.781,1.984442,8.8092451
1245.1971,2.003199,8.0801258
1281.6499,2.021917,7.3517942
1319.1699,2.031921,6.6556592
1357.7883,2.041914,5.9602814
1397.5374,2.051895,5.2648597
1438.4498,2.061867,4.5695901
1480.5602,2.071825,3.8742423
1523.9032,2.081774,3.1789131
1568.5151,2.091713,2.4836147
1614.4331,2.101639,1.7885672
1661.6952,2.104637,1.1008384
1710.3409,2.107634,0.41337657
1760.4109,2.110628,-0.27407926
1811.9464,2.113623,-0.96153307
1864.9908,2.116617,-1.6489898
1919.588,2.11961,-2.3364494
1975.7834,2.122602,-3.0239112
2033.6241,2.125591,-3.7119424
2093.158,2.122498,-4.4217854
2154.4346,2.119402,-5.1321473
2217.5054,2.116306,-5.8424959
2282.4221,2.113209,-6.552875
2349.2397,2.110109,-7.2633114
2418.0132,2.107008,-7.9735618
2488.7998,2.103907,-8.6841125
2561.6589,2.100803,-9.3953209
2636.6509,2.091253,-10.160793
2713.8381,2.081688,-10.927197
2793.2852,2.072115,-11.693492
2875.0581,2.062531,-12.459784
2959.2246,2.052938,-13.226192
3045.8552,2.043331,-13.99253
3135.022,2.033716,-14.75881
3226.7991,2.024092,-15.525238
3321.2629,2.006815,-16.382149
3418.4922,1.989502,-17.239056
3518.5676,1.972158,-18.096096
3621.573,1.954782,-18.953087
3727.5938,1.937374,-19.810003
3836.7183,1.919931,-20.666721
3949.0371,1.902456,-21.523754
4064.6443,1.884951,-22.379908
4183.6357,1.860094,-23.328856
4306.1108,1.835169,-24.277048
4432.1714,1.810181,-25.225199
4561.9224,1.78513,-26.173048
4695.4712,1.75425,-27.191336
4832.9302,1.723269,-28.209152
4974.4131,1.692198,-29.227242
5120.0381,1.661028,-30.245653
5269.9258,1.622328,-31.346676
5424.2017,1.583483,-32.448196
5582.9941,1.544498,-33.549778
5746.4351,1.505373,-34.652081
5914.6606,1.460165,-35.816502
6087.811,1.414772,-36.981815
6266.0303,1.364864,-38.194023
6449.4668,1.314745,-39.405964
6638.2734,1.259464,-40.667282
6832.6074,1.203936,-41.927769
7032.6304,1.142448,-43.242344
7238.5093,1.080675,-44.559925
7450.4146,1.011583,-45.92223
7668.5239,0.942606,-47.283436
7893.0181,0.866407,-48.6978
8124.0845,0.789879,-50.111301
8361.915,0.70719,-51.57798
8606.708,0.623943,-53.044708
8858.668,0.533506,-54.568314
9118.0029,0.44224,-56.090813
9384.9307,0.343502,-57.656834
9659.6729,0.240839,-59.246212
9942.457,0.134565,-60.867725
10233.521,0.021147,-62.50452
10533.104,-0.097435,-64.178566
10841.459,-0.219852,-65.887764
11158.84,-0.348608,-67.601723
11485.513,-0.482313,-69.350243
11821.748,-0.625761,-71.130028
12167.827,-0.771662,-72.918594
12524.037,-0.923962,-74.733452
12890.676,-1.084366,-76.587563
13268.048,-1.253418,-78.459038
13656.467,-1.423727,-80.345215
14056.257,-1.602354,-82.256355
14467.75,-1.786554,-84.186073
14891.29,-1.977549,-86.141602
15327.229,-2.179581,-88.100594
15775.931,-2.388807,-90.092613
16237.768,-2.601496,-92.094963
16713.125,-2.824076,-94.095482
17202.396,-3.049438,-96.136551
17705.994,-3.285999,-98.168518
18224.332,-3.528131,-100.21847
18757.846,-3.783352,-102.27807
19306.977,-4.040063,-104.361
19872.186,-4.308552,-106.45549
20453.938,-4.582101,-108.52648
21052.723,-4.858503,-110.62362
21669.037,-5.149356,-112.71593
22303.393,-5.445848,-114.82983
22956.318,-5.739229,-116.89011
23628.359,-6.049167,-118.99426
24320.074,-6.364623,-121.10511
25032.039,-6.689209,-123.22596
25764.848,-7.0221,-125.35432
26519.107,-7.358819,-127.465
27295.447,-7.702019,-129.61549
28094.516,-8.049556,-131.73123
28916.977,-8.407695,-133.86412
29763.514,-8.768568,-135.98259
30634.834,-9.13306,-138.12866
31531.662,-9.509734,-140.26509
32454.744,-9.891226,-142.39484
33404.852,-10.2791471,-144.53653
34382.77,-10.669467,-146.69145
35389.316,-11.0664043,-148.83133
36425.332,-11.4725904,-151.00146
37491.676,-11.8792458,-153.15894
38589.234,-12.2937121,-155.32506
39718.926,-12.7163382,-157.50566
40881.688,-13.1460633,-159.70355
42078.492,-13.5815511,-161.88567
43310.328,-14.017962,-164.11546
44578.23,-14.4672318,-166.34154
45883.246,-14.9183345,-168.55853
47226.469,-15.3785038,-170.80518
48609.012,-15.8481855,-173.07605
50032.031,-16.3243463,-175.35069
51496.707,-16.8032701,-177.63252
53004.262,-17.2931437,-179.92056
54555.949,-17.7916603,177.77756
56153.063,-18.2942461,175.45705
57796.93,-18.8087453,173.12253
59488.922,-19.33407623,170.80128
61230.445,-19.86313824,168.47998
63022.953,-20.40473196,166.14061
64867.934,-20.94970518,163.82768
66766.93,-21.5033218,161.4929
68721.516,-22.0715754,159.16638
70733.32,-22.6435657,156.86058
72804.023,-23.2242186,154.56586
74935.344,-23.8085341,152.25441
77129.063,-24.3967576,149.97997
79387,-24.9968047,147.73502
81711.031,-25.5919795,145.50229
84103.102,-26.1941175,143.27307
86565.203,-26.7958336,141.06586
89099.383,-27.3968735,138.84433
91707.742,-27.9942422,136.60507
94392.469,-28.583477,134.36688
97155.789,-29.1706476,132.14662
100000,-29.7417831,129.81831
